,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price
20024,2.0,2.0,0.11,8690.0,1280.0,2018-01-29,230000.0
20027,3.0,4.0,0.18,8075.0,1998.0,2019-02-14,375000.0
20030,2.0,3.0,0.11,8822.0,1058.0,2020-06-03,289000.0
20034,4.0,3.0,0.15,8046.0,2346.0,2022-02-10,359900.0
20050,3.0,2.0,0.04,8505.0,1888.0,2017-09-20,275000.0
20051,4.0,3.0,0.97,8550.0,2976.0,2021-06-14,949900.0
20054,3.0,2.0,0.04,8609.0,1836.0,2020-03-23,205000.0
20057,3.0,2.0,0.15,8046.0,1384.0,2022-01-10,314900.0
20062,4.0,2.0,0.05,8618.0,1406.0,2020-08-11,100000.0
20065,4.0,3.0,2.33,8043.0,3100.0,2020-03-26,785900.0
20066,2.0,2.0,0.04,8611.0,1440.0,2020-12-29,265000.0
20068,4.0,3.0,0.98,8801.0,3635.0,2017-07-26,849900.0
20071,2.0,1.0,0.11,8691.0,912.0,2016-11-09,239500.0
20072,4.0,1.0,0.07,8060.0,1664.0,2021-10-15,255000.0
20074,2.0,2.0,0.11,8053.0,1385.0,2021-09-14,240000.0
20076,5.0,3.0,0.22,8081.0,2728.0,2018-05-14,379900.0
20079,2.0,2.0,0.11,8628.0,1068.0,2018-04-09,190000.0
20087,3.0,2.0,0.11,8053.0,1579.0,2018-08-13,290000.0
20095,3.0,2.0,2.11,8822.0,1500.0,2020-04-20,469000.0
20097,4.0,3.0,0.41,8043.0,2150.0,2020-01-15,399900.0
20110,3.0,4.0,0.11,8016.0,1886.0,2019-09-12,305000.0
20113,3.0,2.0,0.23,8628.0,1532.0,2018-08-24,299900.0
20114,2.0,1.0,0.1,8518.0,896.0,2019-05-02,140000.0
20115,3.0,3.0,0.08,8648.0,1979.0,2020-06-10,489000.0
20116,3.0,2.0,0.24,8060.0,1380.0,2017-03-09,300000.0
20117,3.0,3.0,0.05,8053.0,1504.0,2020-01-17,250000.0
20119,4.0,3.0,0.23,8060.0,2058.0,2021-07-15,399000.0
20122,3.0,1.0,0.04,8629.0,1138.0,2019-11-21,149900.0
20124,2.0,2.0,0.2,8690.0,1042.0,2018-06-12,300000.0
20126,2.0,2.0,0.1,8055.0,1467.0,2016-09-12,355000.0
20128,2.0,1.0,0.17,8036.0,860.0,2019-04-11,229900.0
20131,5.0,4.0,0.8,8055.0,4055.0,2021-10-21,950990.0
20132,4.0,2.0,0.08,8060.0,2773.0,2021-02-10,269900.0
20136,3.0,3.0,0.11,8054.0,1678.0,2019-01-04,272000.0
20146,3.0,1.0,3.26,8822.0,1500.0,2020-11-23,299999.0
20147,3.0,2.0,0.08,8809.0,1500.0,2017-11-02,465000.0
20163,3.0,1.0,0.25,8053.0,1168.0,2018-12-24,235000.0
20164,3.0,2.0,0.06,8081.0,1542.0,2017-05-18,159900.0
20167,3.0,2.0,0.81,8016.0,1554.0,2018-11-15,299000.0
20169,3.0,3.0,0.06,8055.0,1808.0,2020-03-20,299900.0
20170,3.0,2.0,0.92,8036.0,2000.0,2021-05-03,475000.0
20171,3.0,3.0,0.16,8060.0,1898.0,2020-08-16,360000.0
20174,4.0,3.0,0.4,8081.0,1682.0,2018-06-12,289900.0
20177,2.0,3.0,0.03,8619.0,1746.0,2016-04-04,385000.0
20181,2.0,2.0,0.04,8691.0,1408.0,2016-04-14,299999.0
20187,4.0,3.0,0.55,8550.0,2710.0,2019-02-08,858000.0
20188,4.0,5.0,1.26,8053.0,3888.0,2021-06-11,950000.0
20192,4.0,3.0,0.18,8053.0,2453.0,2019-03-27,450000.0
20194,3.0,1.0,0.09,8610.0,1232.0,2018-01-30,225000.0
20200,4.0,3.0,0.41,8536.0,2164.0,2016-12-19,750000.0
20202,3.0,3.0,0.11,8053.0,1400.0,2020-06-11,249900.0
20206,5.0,3.0,0.46,8520.0,2232.0,2017-06-16,565000.0
20210,1.0,2.0,0.11,8021.0,1152.0,2022-02-22,170000.0
20215,4.0,3.0,0.19,8016.0,2380.0,2019-03-21,450000.0
20217,4.0,2.0,1.52,8833.0,1500.0,2016-04-25,499000.0
20221,3.0,3.0,0.11,8534.0,1500.0,2017-12-08,420000.0
20223,4.0,3.0,0.29,8075.0,2044.0,2021-12-14,429900.0
20224,5.0,5.0,1.68,8558.0,1500.0,2017-08-23,1299000.0
20225,2.0,2.0,0.11,8822.0,1058.0,2018-08-10,285000.0
20233,4.0,3.0,0.13,8016.0,1840.0,2019-04-03,328000.0
20243,3.0,3.0,0.21,8055.0,3114.0,2018-10-09,789000.0
20249,3.0,2.0,0.14,8060.0,1764.0,2021-09-16,374900.0
20250,4.0,2.0,0.19,8021.0,1809.0,2017-11-06,239000.0
20256,3.0,3.0,0.11,8690.0,1857.0,2018-05-01,365000.0
20260,4.0,3.0,0.21,8075.0,2121.0,2020-05-14,428500.0
20261,4.0,2.0,0.16,8046.0,1500.0,2019-11-21,255000.0
20263,3.0,2.0,0.3,8060.0,1380.0,2019-05-15,265000.0
20264,3.0,2.0,0.1,8518.0,1352.0,2019-09-26,199000.0
20270,4.0,2.0,0.19,8610.0,1602.0,2020-04-08,350000.0
20274,1.0,1.0,0.11,8648.0,867.0,2018-12-24,225000.0
20282,4.0,4.0,1.38,8560.0,1500.0,2017-07-03,675000.0
20283,2.0,2.0,0.03,8530.0,1500.0,2019-06-10,499000.0
20287,4.0,2.0,0.22,8034.0,1567.0,2022-03-01,375000.0
20289,4.0,3.0,1.0,8525.0,1500.0,2018-07-20,595000.0
20290,3.0,2.0,0.15,8046.0,1267.0,2016-05-12,232000.0
20291,3.0,1.0,0.17,8021.0,1236.0,2022-01-19,224900.0
20295,3.0,2.0,0.04,8053.0,1126.0,2020-02-24,225000.0
20299,4.0,1.0,0.18,8648.0,1152.0,2020-10-15,325000.0
20301,5.0,3.0,0.41,8628.0,2116.0,2021-05-18,499900.0
20302,5.0,3.0,1.1,8551.0,1500.0,2021-05-27,797000.0
20312,4.0,3.0,1.47,8822.0,1500.0,2017-04-05,639900.0
20316,4.0,2.0,0.06,8610.0,1500.0,2021-12-02,299999.0
20317,3.0,2.0,0.05,8081.0,1462.0,2016-07-14,145000.0
20318,4.0,4.0,1.92,8822.0,4429.0,2021-03-31,850000.0
20320,4.0,1.0,0.28,8016.0,1176.0,2018-09-25,149900.0
20323,2.0,2.0,0.11,8610.0,1800.0,2016-08-16,185000.0
20328,2.0,3.0,0.11,8619.0,1746.0,2016-03-15,399900.0
20330,3.0,2.0,0.15,8046.0,1800.0,2018-10-31,295000.0
20334,2.0,2.0,0.11,8822.0,1058.0,2016-05-03,295000.0
20337,3.0,2.0,0.23,8060.0,1380.0,2019-07-13,284900.0
20338,3.0,1.0,0.07,8611.0,1272.0,2018-05-25,225000.0
20341,5.0,3.0,0.21,8081.0,2632.0,2020-03-10,415000.0
20347,3.0,3.0,0.17,8620.0,1794.0,2017-05-16,429900.0
20351,3.0,3.0,0.04,8690.0,1400.0,2019-04-02,270000.0
20352,4.0,1.0,0.1,8016.0,1291.0,2021-11-22,199000.0
20354,3.0,2.0,0.11,8048.0,1260.0,2016-08-03,319900.0
20358,3.0,1.0,0.3,8060.0,1224.0,2021-06-22,225000.0
20364,4.0,2.0,0.15,8046.0,1372.0,2018-07-20,259900.0
20367,2.0,2.0,0.09,8690.0,1335.0,2021-05-03,299999.0
20370,2.0,2.0,0.1,8691.0,1335.0,2017-08-14,325000.0
20371,3.0,2.0,0.33,8053.0,1560.0,2018-05-17,335000.0
20374,4.0,2.0,0.11,8046.0,1835.0,2021-10-25,319900.0
20376,3.0,2.0,0.33,8053.0,1656.0,2019-01-07,364900.0
20377,3.0,2.0,0.22,8822.0,1500.0,2019-11-20,365000.0
20379,4.0,2.0,0.17,8619.0,1158.0,2017-06-09,309900.0
20381,3.0,1.0,0.08,8016.0,1412.0,2021-09-16,265000.0
20382,5.0,4.0,0.46,8648.0,3326.0,2021-09-15,650000.0
20388,4.0,1.0,0.11,8619.0,1524.0,2022-01-31,234900.0
20390,3.0,1.0,0.29,8009.0,1008.0,2017-10-26,195000.0
20398,4.0,2.0,2.16,8801.0,2841.0,2016-05-04,575000.0
20404,3.0,3.0,0.15,8046.0,1833.0,2017-04-17,299999.0
20406,3.0,2.0,0.62,8094.0,1604.0,2018-02-13,264950.0
20407,4.0,4.0,1.38,8802.0,4380.0,2018-11-30,705000.0
20409,3.0,4.0,0.09,8053.0,1964.0,2016-05-03,350000.0
20412,3.0,2.0,0.09,8610.0,1520.0,2018-03-14,325000.0
20415,3.0,2.0,0.17,8550.0,1766.0,2017-08-16,585000.0
20420,2.0,1.0,0.11,8010.0,1051.0,2022-02-03,145000.0
20422,4.0,2.0,0.24,8610.0,1982.0,2020-08-06,399900.0
20425,2.0,2.0,0.11,8619.0,1100.0,2019-06-04,225000.0
20429,4.0,5.0,0.34,8534.0,1500.0,2018-08-13,979000.0
20430,3.0,4.0,0.11,8057.0,2811.0,2018-03-19,729000.0
20432,4.0,2.0,0.16,8057.0,2133.0,2016-08-30,375000.0
20434,3.0,2.0,0.28,8638.0,1500.0,2018-02-13,450000.0
20442,3.0,3.0,0.06,8009.0,1633.0,2016-09-06,299900.0
20449,2.0,2.0,0.11,8619.0,1100.0,2016-03-10,224900.0
20451,2.0,1.0,0.14,8619.0,1076.0,2017-03-08,289000.0
20452,4.0,3.0,2.0,8057.0,4287.0,2017-04-05,1099000.0
20454,5.0,3.0,0.36,8648.0,3116.0,2019-07-05,650000.0
20455,4.0,3.0,0.65,8550.0,1500.0,2017-03-03,950000.0
20456,5.0,2.0,0.04,8016.0,1694.0,2021-04-17,199900.0
20461,4.0,1.0,0.03,8016.0,1726.0,2016-05-02,70000.0
20467,3.0,3.0,0.14,8053.0,2214.0,2020-11-06,429000.0
20469,4.0,3.0,1.36,8822.0,2536.0,2016-09-21,569000.0
20477,1.0,1.0,0.11,8648.0,867.0,2021-02-08,179900.0
20482,3.0,1.0,0.16,8055.0,1199.0,2021-04-28,309900.0
20489,2.0,2.0,0.11,8691.0,1120.0,2020-07-23,279000.0
20493,4.0,3.0,0.19,8648.0,2600.0,2021-07-27,580000.0
20495,3.0,3.0,0.12,8540.0,1500.0,2018-08-06,1350000.0
20503,3.0,2.0,0.21,8515.0,1526.0,2020-01-02,349900.0
20508,4.0,2.0,0.26,8638.0,1560.0,2022-01-07,419000.0
20518,3.0,2.0,0.09,8610.0,1526.0,2018-10-19,335000.0
20519,5.0,3.0,0.23,8610.0,2530.0,2017-07-21,355000.0
20523,4.0,2.0,0.11,8081.0,1536.0,2019-01-22,225000.0
20524,3.0,1.0,0.04,8016.0,1176.0,2021-03-15,90000.0
20527,3.0,1.0,0.05,8609.0,1440.0,2016-01-11,169900.0
20528,3.0,3.0,0.18,8550.0,2782.0,2018-08-28,685000.0
20530,5.0,3.0,0.28,8620.0,2989.0,2021-03-12,709900.0
20535,2.0,2.0,0.13,8022.0,1192.0,2019-11-22,295900.0
20545,2.0,1.0,0.04,8046.0,954.0,2020-03-05,149990.0
20548,5.0,4.0,1.15,8075.0,2805.0,2019-03-22,570000.0
20557,2.0,2.0,0.11,8822.0,1058.0,2020-10-08,290000.0
20559,2.0,1.0,0.04,8016.0,1531.0,2020-07-17,150000.0
20560,5.0,5.0,0.94,8048.0,5700.0,2021-05-17,1199000.0
20563,3.0,5.0,0.78,8691.0,1906.0,2022-01-06,549500.0
20577,3.0,1.0,0.32,8081.0,1006.0,2020-03-26,195000.0
20579,2.0,2.0,0.11,8043.0,1220.0,2016-06-06,179900.0
20585,3.0,1.0,0.17,8021.0,906.0,2021-04-23,184900.0
20586,3.0,2.0,0.11,8021.0,1306.0,2021-07-24,239900.0
20587,2.0,1.0,0.01,8852.0,1204.0,2018-07-25,241900.0
20590,3.0,1.0,0.45,8009.0,1592.0,2016-05-25,250000.0
20595,5.0,2.0,0.26,8057.0,2326.0,2018-10-10,569700.0
20597,4.0,3.0,4.99,8867.0,1500.0,2020-03-20,580000.0
20612,3.0,3.0,0.11,8043.0,2744.0,2018-01-11,470000.0
20616,2.0,2.0,0.12,8053.0,1662.0,2020-12-14,360000.0
20617,3.0,2.0,0.26,8690.0,1544.0,2021-12-07,389900.0
20622,4.0,2.0,0.15,8046.0,1835.0,2021-11-16,309900.0
20626,3.0,3.0,0.22,8016.0,1596.0,2017-12-14,429000.0
20628,4.0,4.0,1.18,8822.0,3872.0,2021-09-07,780000.0
20634,4.0,4.0,1.52,8057.0,6150.0,2017-12-27,1600000.0
20641,4.0,3.0,0.63,8055.0,2789.0,2018-01-12,499000.0
20646,3.0,3.0,0.04,8053.0,1452.0,2018-04-19,265000.0
20647,2.0,1.0,0.03,8505.0,1008.0,2021-04-20,209000.0
20648,3.0,1.0,0.18,8620.0,1608.0,2022-01-20,323000.0
20649,2.0,2.0,0.12,8022.0,1192.0,2020-05-04,325000.0
20657,4.0,3.0,12.87,8534.0,2825.0,2018-03-23,842000.0
20660,2.0,2.0,0.07,8054.0,1595.0,2019-04-08,329900.0
20661,4.0,3.0,0.15,8046.0,1797.0,2022-02-09,364990.0
20663,5.0,4.0,0.24,8055.0,2678.0,2018-10-10,665000.0
20665,4.0,3.0,0.65,8691.0,3339.0,2016-06-01,819900.0
20666,5.0,3.0,0.11,8021.0,2027.0,2021-08-23,299900.0
20670,4.0,2.0,0.18,8638.0,1850.0,2017-12-28,335000.0
20672,3.0,1.0,0.14,8060.0,1448.0,2019-04-10,250000.0
20676,2.0,1.0,0.05,8016.0,820.0,2017-06-12,100000.0
20677,3.0,2.0,0.11,8075.0,2006.0,2017-07-13,375000.0
20682,3.0,1.0,0.11,8619.0,1240.0,2020-12-14,335000.0
20689,4.0,3.0,0.86,8560.0,2128.0,2021-11-09,565000.0
20692,2.0,3.0,0.11,8053.0,1248.0,2019-06-07,219900.0
20701,3.0,2.0,0.18,8690.0,1375.0,2018-11-13,369900.0
20707,5.0,3.0,0.2,8046.0,2496.0,2021-09-20,369000.0
20708,3.0,2.0,0.53,8094.0,1414.0,2021-10-18,259900.0
20711,2.0,2.0,0.05,8629.0,1424.0,2017-07-18,179000.0
20719,3.0,1.0,0.04,8609.0,1357.0,2021-12-17,184900.0
20721,3.0,2.0,0.11,8081.0,1323.0,2021-11-15,149900.0
20723,3.0,1.0,0.2,8021.0,912.0,2017-09-08,185000.0
20725,4.0,1.0,0.05,8016.0,1875.0,2022-03-10,129000.0
20730,5.0,3.0,0.09,8638.0,1526.0,2020-11-10,255000.0
20738,2.0,3.0,0.11,8619.0,1140.0,2021-02-16,239999.0
20739,3.0,1.0,0.03,8610.0,1092.0,2021-01-22,140000.0
20746,5.0,3.0,0.18,8060.0,2152.0,2021-07-17,289900.0
20754,3.0,3.0,0.06,8010.0,1960.0,2017-11-01,295000.0
20764,4.0,2.0,0.06,8016.0,1160.0,2020-08-13,122000.0
20766,3.0,2.0,0.2,8619.0,1200.0,2021-06-21,399900.0
20770,3.0,1.0,0.03,8611.0,1112.0,2022-01-19,189900.0
20774,4.0,3.0,0.45,8619.0,1496.0,2021-05-03,550000.0
20779,4.0,3.0,0.21,8057.0,1928.0,2020-08-15,475000.0
20782,4.0,2.0,0.29,8048.0,1650.0,2020-11-04,315000.0
20786,3.0,2.0,0.04,8610.0,1433.0,2018-06-26,225000.0
20795,3.0,3.0,0.11,8094.0,2512.0,2019-09-19,295000.0
20802,3.0,2.0,0.09,8075.0,1521.0,2016-11-21,255000.0
20803,2.0,2.0,0.65,8619.0,1613.0,2020-03-04,380000.0
20805,3.0,1.0,0.21,8075.0,1308.0,2021-10-12,320000.0
20810,3.0,2.0,0.15,8829.0,1500.0,2019-08-19,349000.0
20812,1.0,1.0,0.08,8648.0,919.0,2017-12-22,92885.0
20814,2.0,2.0,0.11,8052.0,1216.0,2021-12-30,165000.0
20819,2.0,1.0,4.93,8559.0,1500.0,2019-01-03,235000.0
20821,2.0,2.0,0.04,8691.0,1436.0,2016-04-20,299900.0
20826,3.0,3.0,0.11,8043.0,2144.0,2020-10-15,320000.0
20829,4.0,3.0,0.11,8060.0,2310.0,2020-12-15,529000.0
20837,4.0,3.0,0.31,8094.0,3374.0,2021-03-15,489900.0
20841,4.0,1.0,0.14,8638.0,1366.0,2021-07-28,279000.0
20842,4.0,1.0,0.04,8618.0,1764.0,2021-08-30,120000.0
20844,3.0,2.0,0.11,8034.0,1584.0,2016-08-18,268000.0
20856,2.0,2.0,0.14,8022.0,1524.0,2019-08-15,290000.0
20859,3.0,1.0,0.24,8075.0,1500.0,2019-09-03,289900.0
20860,4.0,3.0,0.21,8010.0,2068.0,2017-07-25,349900.0
20871,4.0,4.0,0.45,8833.0,1500.0,2021-01-19,350000.0
20874,3.0,3.0,0.05,8060.0,2446.0,2018-07-10,399999.0
20876,3.0,1.0,0.21,8021.0,1355.0,2020-04-22,245000.0
20879,5.0,2.0,0.1,8618.0,2377.0,2018-07-16,229000.0
20880,2.0,2.0,0.11,8844.0,1500.0,2021-03-19,275000.0
20887,4.0,4.0,1.0,8075.0,2980.0,2018-08-17,729000.0
20889,3.0,3.0,0.23,8046.0,1958.0,2018-07-17,315000.0
20893,4.0,3.0,0.14,8610.0,1500.0,2018-06-18,285000.0
20894,2.0,1.0,0.06,8629.0,896.0,2016-01-26,164900.0
20904,4.0,2.0,0.36,8081.0,2106.0,2017-09-08,295000.0
20911,3.0,1.0,0.14,8610.0,1200.0,2022-02-15,304900.0
20912,5.0,3.0,1.47,8691.0,2989.0,2021-12-03,1100000.0
20921,4.0,3.0,0.34,8844.0,2468.0,2017-02-24,560000.0
20925,4.0,3.0,0.23,8046.0,2298.0,2022-02-01,220000.0
20926,3.0,1.0,0.11,8609.0,1257.0,2022-03-10,149000.0
20930,5.0,2.0,0.11,8638.0,2076.0,2019-11-26,385000.0
20936,4.0,3.0,1.26,8822.0,2290.0,2017-08-24,555000.0
20939,1.0,1.0,0.11,8822.0,1500.0,2020-09-01,179000.0
20941,2.0,1.0,0.07,8610.0,840.0,2019-03-01,159000.0
20951,4.0,4.0,0.46,8558.0,3499.0,2016-08-25,1400000.0
20954,5.0,4.0,1.55,8822.0,4444.0,2016-04-08,699900.0
20955,4.0,1.0,0.03,8638.0,1284.0,2021-05-06,148500.0
20958,6.0,2.0,0.06,8618.0,2638.0,2022-01-05,89900.0
20965,3.0,1.0,0.08,8648.0,1232.0,2022-02-03,264900.0
20968,5.0,4.0,0.17,8036.0,1881.0,2021-10-21,399999.0
20973,4.0,2.0,5.0,8094.0,1954.0,2021-01-11,299900.0
20974,3.0,2.0,0.34,8021.0,1742.0,2018-10-31,309900.0
20977,3.0,2.0,0.1,8010.0,1003.0,2022-01-07,249000.0
20985,3.0,3.0,0.58,8534.0,2280.0,2017-12-26,655000.0
20990,3.0,3.0,0.08,8053.0,1366.0,2020-05-22,249900.0
20992,3.0,2.0,0.04,8618.0,1578.0,2021-03-29,165000.0
20995,3.0,2.0,0.04,8618.0,1914.0,2020-11-02,179000.0
20999,4.0,3.0,0.23,8053.0,2357.0,2017-11-29,439900.0
21000,1.0,1.0,0.11,8536.0,775.0,2017-06-19,175000.0
21003,3.0,1.0,0.23,8618.0,1120.0,2018-04-03,325000.0
21004,4.0,4.0,0.26,8081.0,1668.0,2018-05-26,362500.0
21010,4.0,3.0,0.18,8648.0,2172.0,2019-03-13,634900.0
21012,4.0,2.0,0.61,8009.0,1530.0,2019-05-21,109900.0
21013,3.0,2.0,0.43,8560.0,1816.0,2016-08-26,375000.0
21014,4.0,2.0,0.11,8094.0,1830.0,2020-11-30,295000.0
21015,3.0,2.0,0.26,8081.0,1508.0,2018-07-14,295000.0
21024,4.0,3.0,0.13,8043.0,2030.0,2017-04-06,270000.0
21030,2.0,1.0,0.11,8691.0,1047.0,2022-02-14,279900.0
21032,4.0,5.0,0.8,8550.0,4141.0,2021-08-13,1300000.0
21037,3.0,2.0,2.41,8867.0,1500.0,2018-08-10,640000.0
21043,3.0,2.0,0.11,8618.0,2847.0,2018-11-02,240000.0
21045,4.0,3.0,0.15,8046.0,2144.0,2022-01-24,359900.0
21046,3.0,2.0,0.28,8054.0,1437.0,2020-07-14,309000.0
21048,3.0,3.0,0.11,8057.0,3340.0,2017-08-09,825000.0
21052,3.0,3.0,0.04,8530.0,1500.0,2017-10-23,779000.0
21061,3.0,2.0,4.62,8525.0,1500.0,2017-09-14,599000.0
21070,5.0,2.0,0.27,8619.0,1500.0,2016-08-03,450000.0
21079,4.0,3.0,0.31,8016.0,2574.0,2016-05-25,509990.0
21081,3.0,2.0,0.15,8046.0,1908.0,2017-09-22,350000.0
21083,4.0,2.0,0.34,8016.0,1350.0,2016-10-17,279900.0
21085,4.0,2.0,0.52,8010.0,2004.0,2020-07-31,480000.0
21087,2.0,1.0,0.11,8052.0,1136.0,2021-08-31,160000.0
21089,4.0,2.0,0.25,8053.0,1521.0,2019-12-16,365000.0
21092,1.0,1.0,0.11,8822.0,1500.0,2019-11-20,189900.0
21093,4.0,3.0,0.33,8889.0,2230.0,2019-04-02,649900.0
21098,3.0,3.0,0.29,8021.0,1682.0,2018-10-31,310000.0
21102,4.0,4.0,0.32,8022.0,3794.0,2021-04-19,715000.0
21105,3.0,2.0,0.32,8628.0,1548.0,2017-12-20,359900.0
21107,6.0,2.0,0.11,8010.0,2777.0,2018-02-07,349999.0
21111,4.0,3.0,9.71,8525.0,3340.0,2019-11-15,925000.0
21112,3.0,2.0,0.11,8048.0,1538.0,2019-08-24,399500.0
21115,2.0,2.0,0.11,8054.0,976.0,2019-11-19,215000.0
21118,4.0,2.0,6.84,8534.0,2616.0,2021-06-29,1195000.0
21122,5.0,3.0,0.18,8610.0,2018.0,2018-06-07,420000.0
21130,3.0,2.0,0.11,8052.0,1008.0,2018-05-10,260000.0
21134,3.0,3.0,0.15,8016.0,1817.0,2016-09-08,399900.0
21137,2.0,1.0,0.11,8052.0,1012.0,2022-02-08,159900.0
21138,3.0,2.0,0.56,8691.0,1648.0,2021-07-08,519000.0
21139,3.0,2.0,0.04,8638.0,980.0,2020-04-17,69900.0
21142,4.0,3.0,0.39,8094.0,3162.0,2021-08-23,465000.0
21157,4.0,3.0,0.42,8043.0,2273.0,2016-05-09,559900.0
21159,4.0,3.0,1.4,8822.0,2146.0,2016-10-25,549900.0
21167,2.0,2.0,0.11,8822.0,1058.0,2017-11-13,299900.0
21180,3.0,1.0,0.2,8052.0,1104.0,2018-03-19,249900.0
21182,4.0,3.0,2.57,8822.0,2582.0,2016-05-06,600000.0
21187,2.0,2.0,0.06,8638.0,1438.0,2020-12-02,144900.0
21188,4.0,1.0,0.29,8618.0,1292.0,2020-09-17,179900.0
21198,4.0,3.0,0.12,8610.0,1800.0,2021-07-23,350000.0
21206,5.0,5.0,2.42,8558.0,1500.0,2018-08-08,1350000.0
21223,3.0,1.0,0.03,8611.0,1248.0,2020-08-03,150000.0
21232,4.0,2.0,0.05,8611.0,1338.0,2021-02-19,254900.0
21233,5.0,3.0,0.33,8534.0,2087.0,2016-06-27,475000.0
21245,3.0,3.0,0.11,8619.0,1520.0,2016-03-07,345000.0
21247,3.0,3.0,0.08,8648.0,2792.0,2021-07-20,679900.0
21248,6.0,5.0,0.59,8540.0,1500.0,2020-10-16,2200000.0
21251,2.0,2.0,0.11,8690.0,1217.0,2019-07-05,250000.0
21257,3.0,3.0,0.11,8534.0,2186.0,2016-10-26,497000.0
21261,5.0,2.0,0.04,8611.0,1520.0,2022-01-13,195000.0
21262,2.0,2.0,0.03,8618.0,1188.0,2022-01-04,110000.0
21274,2.0,2.0,0.08,8690.0,3450.0,2020-11-20,349500.0
21280,1.0,1.0,0.38,8540.0,1500.0,2020-05-22,449000.0
21281,3.0,3.0,0.04,8691.0,1460.0,2016-01-14,330000.0
21283,3.0,2.0,0.16,8525.0,1438.0,2017-07-26,435000.0
21286,5.0,1.0,0.04,8618.0,1372.0,2021-06-25,185000.0
21287,2.0,1.0,0.01,8690.0,923.0,2018-12-20,235000.0
21289,3.0,1.0,0.23,8610.0,1030.0,2016-06-30,329900.0
21300,4.0,3.0,0.1,8540.0,1500.0,2020-06-24,1550000.0
21305,3.0,3.0,0.17,8619.0,2650.0,2021-10-28,449777.0
21310,3.0,2.0,0.15,8619.0,1364.0,2017-11-27,295000.0
21311,4.0,1.0,0.11,8609.0,1374.0,2022-01-19,315000.0
21312,4.0,3.0,0.18,8619.0,2082.0,2019-05-16,410000.0
21316,2.0,3.0,0.11,8844.0,1370.0,2020-02-19,319900.0
21324,5.0,3.0,0.12,8540.0,1500.0,2016-05-19,1095000.0
21330,3.0,3.0,0.42,8009.0,2042.0,2017-03-24,345000.0
21332,5.0,3.0,0.28,8009.0,2736.0,2022-01-20,374900.0
21336,3.0,2.0,0.16,8009.0,1338.0,2021-12-01,414000.0
21341,4.0,1.0,0.33,8322.0,1165.0,2016-01-26,120000.0
21342,3.0,2.0,0.03,8104.0,1082.0,2021-10-12,125000.0
21344,4.0,2.0,0.16,8096.0,1928.0,2022-02-25,124890.0
21352,2.0,1.0,0.18,8015.0,761.0,2020-04-28,139000.0
21354,3.0,2.0,0.44,8015.0,2032.0,2021-06-26,279900.0
21360,3.0,3.0,0.18,8015.0,1500.0,2021-05-26,279900.0
21369,3.0,1.0,0.18,8015.0,1500.0,2022-02-17,234900.0
21370,4.0,2.0,0.18,8015.0,1518.0,2019-05-23,343595.0
21372,3.0,1.0,0.22,8015.0,1500.0,2018-07-18,240000.0
21375,4.0,2.0,0.18,8015.0,1392.0,2021-06-10,289900.0
21379,2.0,2.0,0.11,8015.0,904.0,2019-07-31,235000.0
21381,3.0,2.0,0.09,8016.0,1406.0,2018-10-09,190000.0
21403,5.0,3.0,0.1,8701.0,1500.0,2016-01-20,749000.0
21410,2.0,3.0,0.02,8753.0,1645.0,2022-01-14,359900.0
21411,4.0,3.0,0.25,8050.0,3000.0,2020-12-29,684900.0
21412,2.0,2.0,0.11,8402.0,975.0,2019-03-06,374900.0
21421,3.0,3.0,0.92,8020.0,2280.0,2018-09-27,399900.0
21422,3.0,3.0,0.04,8020.0,2320.0,2020-09-18,315000.0
21434,5.0,2.0,0.11,8021.0,2172.0,2021-08-20,250000.0
21436,5.0,3.0,0.22,8021.0,1500.0,2018-06-15,349900.0
21437,3.0,2.0,0.07,8021.0,1416.0,2019-01-09,195000.0
21443,3.0,2.0,0.23,8021.0,1596.0,2019-01-29,269900.0
21446,3.0,2.0,0.24,8021.0,1603.0,2017-09-25,310000.0
21448,4.0,2.0,0.25,8021.0,2614.0,2018-08-09,325000.0
21454,3.0,1.0,0.17,8021.0,1300.0,2021-09-13,260000.0
21462,4.0,3.0,1.01,8022.0,2302.0,2018-08-28,650000.0
21463,4.0,3.0,3.0,8022.0,2355.0,2021-09-30,444900.0
21464,4.0,4.0,0.12,8022.0,2201.0,2020-12-23,399000.0
21466,3.0,2.0,0.45,8022.0,1874.0,2017-07-05,385000.0
21476,3.0,1.0,0.08,8069.0,1014.0,2021-09-22,165000.0
21491,3.0,1.0,0.15,8027.0,1316.0,2019-02-20,200000.0
21494,3.0,2.0,0.1,8027.0,1332.0,2020-02-07,245000.0
21498,3.0,2.0,0.17,8027.0,1464.0,2018-10-05,210000.0
21500,3.0,2.0,0.23,8027.0,2184.0,2019-10-23,300000.0
21501,5.0,3.0,0.27,8027.0,1991.0,2018-05-04,300000.0
21503,5.0,2.0,0.11,8027.0,1750.0,2021-10-11,269000.0
21505,4.0,2.0,0.23,8027.0,1600.0,2021-12-01,315000.0
21506,2.0,1.0,0.2,8027.0,1120.0,2017-08-03,214900.0
21508,3.0,2.0,0.16,8027.0,1222.0,2021-10-08,289900.0
21515,3.0,3.0,0.12,8028.0,1661.0,2021-01-05,235000.0
21516,5.0,4.0,0.38,8028.0,2162.0,2018-07-27,489900.0
