,Unnamed: 0,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,zip_code_str,latitude,longitude,county
95,272,3.0,3.0,1.03,6078.0,1310.0,2017-12-18,375000.0,2017,06078,41.991611,-72.651744,3
96,341,3.0,3.0,1.07,6078.0,1630.0,2021-03-31,419900.0,2021,06078,41.991611,-72.651744,3
97,140,1.0,1.0,0.17,6096.0,638.0,2018-09-04,115000.0,2018,06096,41.92763,-72.659703,1
98,219,3.0,1.0,0.35,6096.0,996.0,2021-12-03,269900.0,2021,06096,41.92763,-72.659703,1
99,253,3.0,3.0,0.48,6096.0,1708.0,2018-03-23,335000.0,2018,06096,41.92763,-72.659703,1
100,296,2.0,2.0,0.28,6096.0,947.0,2021-11-01,247900.0,2021,06096,41.92763,-72.659703,1
101,297,3.0,1.0,0.22,6096.0,1063.0,2020-07-27,204900.0,2020,06096,41.92763,-72.659703,1
102,143,3.0,2.0,1.21,6093.0,1152.0,2021-04-08,69000.0,2021,06093,42.013232,-72.71737,1
103,320,3.0,2.0,2.85,6093.0,2184.0,2020-06-25,559000.0,2020,06093,42.013232,-72.71737,1
104,1405,3.0,4.0,0.2,6093.0,1286.0,2017-06-15,375000.0,2017,06093,42.013232,-72.71737,1
105,151,3.0,1.0,0.06,6082.0,1209.0,2021-08-05,189900.0,2021,06082,41.983993,-72.555553,3
106,161,3.0,2.0,0.37,6082.0,1152.0,2016-11-28,49900.0,2016,06082,41.983993,-72.555553,3
107,175,4.0,2.0,0.17,6082.0,1655.0,2020-12-28,199900.0,2020,06082,41.983993,-72.555553,3
108,183,2.0,3.0,0.17,6082.0,1392.0,2017-12-26,215000.0,2017,06082,41.983993,-72.555553,3
109,190,3.0,3.0,1.0,6082.0,2010.0,2022-01-06,495000.0,2022,06082,41.983993,-72.555553,3
110,211,3.0,2.0,0.12,6082.0,1479.0,2016-07-12,290000.0,2016,06082,41.983993,-72.555553,3
111,212,3.0,2.0,0.22,6082.0,1428.0,2019-07-29,249900.0,2019,06082,41.983993,-72.555553,3
112,216,3.0,1.0,0.28,6082.0,968.0,2018-06-18,260000.0,2018,06082,41.983993,-72.555553,3
113,220,3.0,2.0,0.56,6082.0,1480.0,2016-04-01,339999.0,2016,06082,41.983993,-72.555553,3
114,223,3.0,2.0,0.14,6082.0,1456.0,2020-08-27,295000.0,2020,06082,41.983993,-72.555553,3
115,258,4.0,1.0,0.29,6082.0,1512.0,2019-12-23,280000.0,2019,06082,41.983993,-72.555553,3
116,274,4.0,2.0,0.3,6082.0,1819.0,2018-12-20,284900.0,2018,06082,41.983993,-72.555553,3
117,282,3.0,2.0,0.46,6082.0,1236.0,2019-01-15,289900.0,2019,06082,41.983993,-72.555553,3
118,284,4.0,2.0,0.69,6082.0,1974.0,2017-08-18,375000.0,2017,06082,41.983993,-72.555553,3
119,285,3.0,2.0,0.63,6082.0,1308.0,2021-10-13,269900.0,2021,06082,41.983993,-72.555553,3
120,298,3.0,1.0,0.34,6082.0,1008.0,2017-10-30,225000.0,2017,06082,41.983993,-72.555553,3
121,301,5.0,2.0,0.17,6082.0,1980.0,2019-12-17,289000.0,2019,06082,41.983993,-72.555553,3
122,332,5.0,2.0,0.06,6082.0,1824.0,2022-01-13,229900.0,2022,06082,41.983993,-72.555553,3
123,344,4.0,2.0,0.22,6082.0,1536.0,2019-10-17,245000.0,2019,06082,41.983993,-72.555553,3
124,345,4.0,2.0,0.19,6082.0,1982.0,2022-01-19,269900.0,2022,06082,41.983993,-72.555553,3
125,661,3.0,2.0,2.5,6082.0,2202.0,2018-07-16,160000.0,2018,06082,41.983993,-72.555553,3
126,671,4.0,3.0,0.26,6082.0,2187.0,2020-07-14,299900.0,2020,06082,41.983993,-72.555553,3
127,673,4.0,2.0,0.38,6082.0,1940.0,2019-01-09,309900.0,2019,06082,41.983993,-72.555553,3
128,677,5.0,3.0,0.35,6082.0,2064.0,2021-04-05,349900.0,2021,06082,41.983993,-72.555553,3
129,679,3.0,3.0,0.5,6082.0,1904.0,2021-06-28,319900.0,2021,06082,41.983993,-72.555553,3
130,687,3.0,2.0,0.3,6082.0,1168.0,2017-03-16,234900.0,2017,06082,41.983993,-72.555553,3
131,688,3.0,3.0,0.39,6082.0,1234.0,2020-04-22,339900.0,2020,06082,41.983993,-72.555553,3
132,694,3.0,2.0,1.03,6082.0,1414.0,2022-02-04,279900.0,2022,06082,41.983993,-72.555553,3
133,164,4.0,4.0,2.31,6019.0,2652.0,2019-05-09,649900.0,2019,06019,41.857508,-72.902765,1
134,395,4.0,3.0,2.27,6019.0,3011.0,2020-09-10,649000.0,2020,06019,41.857508,-72.902765,1
135,444,3.0,2.0,1.9,6019.0,1152.0,2021-10-13,178000.0,2021,06019,41.857508,-72.902765,1
136,454,3.0,2.0,6.53,6019.0,1152.0,2021-03-01,184900.0,2021,06019,41.857508,-72.902765,1
137,468,4.0,3.0,1.62,6019.0,2893.0,2020-01-13,450000.0,2020,06019,41.857508,-72.902765,1
138,511,3.0,4.0,0.17,6019.0,1638.0,2021-11-03,269900.0,2021,06019,41.857508,-72.902765,1
139,542,4.0,3.0,2.3,6019.0,2608.0,2017-03-16,390000.0,2017,06019,41.857508,-72.902765,1
140,655,3.0,2.0,0.59,6019.0,1678.0,2018-08-21,319900.0,2018,06019,41.857508,-72.902765,1
141,168,3.0,2.0,6.53,6021.0,2532.0,2016-05-13,339900.0,2016,06021,42.017229,-73.104821,2
142,244,2.0,1.0,5.95,6021.0,952.0,2021-02-09,199900.0,2021,06021,42.017229,-73.104821,2
143,181,3.0,1.0,0.62,6035.0,1040.0,2021-12-29,250000.0,2021,06035,41.960682,-72.803846,1
144,255,4.0,5.0,2.03,6035.0,3992.0,2018-04-30,729900.0,2018,06035,41.960682,-72.803846,1
145,303,3.0,2.0,1.6,6035.0,1152.0,2016-03-18,690000.0,2016,06035,41.960682,-72.803846,1
146,184,3.0,3.0,2.17,6060.0,2457.0,2021-04-05,625000.0,2021,06060,42.009151,-72.847465,1
147,276,4.0,3.0,1.94,6060.0,3000.0,2021-04-19,625000.0,2021,06060,42.009151,-72.847465,1
148,311,4.0,4.0,2.0,6060.0,2371.0,2018-12-19,475000.0,2018,06060,42.009151,-72.847465,1
149,656,4.0,4.0,2.0,6060.0,2532.0,2019-08-06,499000.0,2019,06060,42.009151,-72.847465,1
150,1775,3.0,2.0,2.57,6060.0,1152.0,2016-04-11,159000.0,2016,06060,42.009151,-72.847465,1
151,195,3.0,2.0,0.12,6081.0,1416.0,2019-02-25,219900.0,2019,06081,41.905187,-72.772551,1
152,229,4.0,2.0,0.41,6081.0,1609.0,2017-05-17,339900.0,2017,06081,41.905187,-72.772551,1
153,326,4.0,2.0,0.34,6081.0,1226.0,2021-05-03,319700.0,2021,06081,41.905187,-72.772551,1
154,6788,3.0,3.0,0.17,6081.0,1510.0,2017-09-18,275000.0,2017,06081,41.905187,-72.772551,1
155,316,4.0,3.0,2.98,6058.0,2755.0,2016-05-05,985000.0,2016,06058,41.969922,-73.178473,2
156,349,3.0,3.0,0.15,6062.0,2337.0,2020-09-17,379900.0,2020,06062,41.673639,-72.859729,15
157,501,4.0,2.0,0.32,6062.0,1593.0,2017-06-26,244900.0,2017,06062,41.673639,-72.859729,15
158,514,3.0,2.0,0.47,6062.0,1130.0,2022-02-23,239900.0,2022,06062,41.673639,-72.859729,15
159,537,2.0,3.0,0.17,6062.0,1490.0,2020-07-27,329900.0,2020,06062,41.673639,-72.859729,15
160,544,2.0,1.0,0.23,6062.0,798.0,2021-10-21,199900.0,2021,06062,41.673639,-72.859729,15
161,600,3.0,3.0,1.91,6062.0,2456.0,2018-11-15,449000.0,2018,06062,41.673639,-72.859729,15
162,653,3.0,2.0,0.29,6062.0,1056.0,2021-10-26,269900.0,2021,06062,41.673639,-72.859729,15
163,5535,3.0,2.0,0.16,6062.0,1212.0,2019-08-01,269900.0,2019,06062,41.673639,-72.859729,15
164,359,4.0,3.0,2.07,6057.0,2500.0,2021-05-14,549900.0,2021,06057,41.841053,-72.998664,2
165,432,3.0,2.0,0.44,6057.0,1491.0,2020-10-13,224550.0,2020,06057,41.841053,-72.998664,2
166,499,4.0,2.0,1.7,6057.0,1673.0,2018-07-09,309900.0,2018,06057,41.841053,-72.998664,2
167,519,1.0,1.0,1.33,6057.0,461.0,2019-07-24,224500.0,2019,06057,41.841053,-72.998664,2
168,1759,3.0,3.0,3.7,6057.0,1856.0,2020-10-27,449900.0,2020,06057,41.841053,-72.998664,2
169,6647,2.0,2.0,0.17,6057.0,1136.0,2016-03-07,129995.0,2016,06057,41.841053,-72.998664,2
170,368,4.0,3.0,1.17,6092.0,2500.0,2021-05-19,499900.0,2021,06092,41.873452,-72.860524,1
171,407,4.0,4.0,1.06,6032.0,3753.0,2020-07-07,849900.0,2020,06032,41.731051,-72.857096,15
172,485,3.0,2.0,0.17,6032.0,1518.0,2016-04-15,259900.0,2016,06032,41.731051,-72.857096,15
173,513,4.0,4.0,0.69,6032.0,3096.0,2016-12-14,575000.0,2016,06032,41.731051,-72.857096,15
174,517,3.0,3.0,0.28,6032.0,1132.0,2020-01-16,339900.0,2020,06032,41.731051,-72.857096,15
175,529,3.0,2.0,0.65,6032.0,1200.0,2019-07-30,329000.0,2019,06032,41.731051,-72.857096,15
176,549,4.0,5.0,2.7,6032.0,4313.0,2017-08-29,899900.0,2017,06032,41.731051,-72.857096,15
177,564,4.0,2.0,0.46,6032.0,1516.0,2019-02-15,359000.0,2019,06032,41.731051,-72.857096,15
178,567,2.0,1.0,0.17,6032.0,881.0,2016-09-01,135000.0,2016,06032,41.731051,-72.857096,15
179,580,2.0,1.0,0.17,6032.0,881.0,2018-03-16,149500.0,2018,06032,41.731051,-72.857096,15
180,643,3.0,3.0,0.17,6032.0,1896.0,2020-03-20,359000.0,2020,06032,41.731051,-72.857096,15
181,3090,3.0,3.0,0.34,6032.0,2090.0,2022-01-18,559900.0,2022,06032,41.731051,-72.857096,15
182,3098,3.0,3.0,0.4,6032.0,1605.0,2018-06-26,325000.0,2018,06032,41.731051,-72.857096,15
183,4731,4.0,5.0,0.54,6032.0,3196.0,2020-07-20,1100000.0,2020,06032,41.731051,-72.857096,15
184,439,4.0,2.0,1.23,6013.0,1613.0,2021-03-01,369000.0,2021,06013,41.749079,-72.948657,15
185,441,3.0,3.0,1.52,6013.0,1402.0,2019-07-08,449600.0,2019,06013,41.749079,-72.948657,15
186,1640,3.0,2.0,4.72,6013.0,1152.0,2021-12-27,100000.0,2021,06013,41.749079,-72.948657,15
187,4741,4.0,4.0,2.4,6013.0,3091.0,2020-04-01,699000.0,2020,06013,41.749079,-72.948657,15
188,4746,4.0,3.0,1.34,6013.0,3374.0,2019-05-02,720000.0,2019,06013,41.749079,-72.948657,15
189,471,4.0,3.0,0.57,6070.0,2000.0,2018-07-19,399900.0,2018,06070,41.875857,-72.809376,1
190,484,3.0,3.0,1.14,6070.0,2219.0,2018-04-12,400000.0,2018,06070,41.875857,-72.809376,1
191,487,2.0,4.0,0.17,6070.0,1780.0,2020-10-05,374900.0,2020,06070,41.875857,-72.809376,1
192,521,4.0,3.0,0.77,6070.0,2468.0,2021-10-18,400000.0,2021,06070,41.875857,-72.809376,1
193,578,4.0,4.0,2.0,6070.0,3723.0,2019-10-01,799000.0,2019,06070,41.875857,-72.809376,1
194,609,3.0,2.0,0.58,6070.0,1762.0,2019-02-04,379000.0,2019,06070,41.875857,-72.809376,1
195,612,4.0,3.0,0.92,6070.0,1916.0,2021-09-13,424900.0,2021,06070,41.875857,-72.809376,1
196,6670,2.0,2.0,0.17,6070.0,1100.0,2017-07-03,179000.0,2017,06070,41.875857,-72.809376,1
197,482,3.0,3.0,0.94,6002.0,2222.0,2018-09-13,379900.0,2018,06002,41.84493,-72.740951,1
198,1526,5.0,2.0,0.73,6002.0,2152.0,2016-08-12,289900.0,2016,06002,41.84493,-72.740951,1
199,1534,3.0,2.0,0.9,6002.0,1624.0,2020-07-06,265000.0,2020,06002,41.84493,-72.740951,1
200,1539,4.0,3.0,0.56,6002.0,3267.0,2020-03-05,495000.0,2020,06002,41.84493,-72.740951,1
201,1545,3.0,3.0,0.34,6002.0,1348.0,2017-07-25,225000.0,2017,06002,41.84493,-72.740951,1
202,1547,3.0,3.0,0.52,6002.0,1342.0,2020-03-09,279900.0,2020,06002,41.84493,-72.740951,1
203,1548,3.0,2.0,0.41,6002.0,1749.0,2016-05-18,375000.0,2016,06002,41.84493,-72.740951,1
204,1551,4.0,3.0,0.68,6002.0,1352.0,2020-06-02,299900.0,2020,06002,41.84493,-72.740951,1
205,1829,3.0,3.0,0.57,6002.0,1320.0,2016-04-18,252000.0,2016,06002,41.84493,-72.740951,1
206,2089,4.0,3.0,0.92,6002.0,2620.0,2019-07-23,324900.0,2019,06002,41.84493,-72.740951,1
207,2128,2.0,1.0,0.34,6002.0,1025.0,2020-06-10,160000.0,2020,06002,41.84493,-72.740951,1
208,2182,3.0,2.0,0.17,6002.0,984.0,2018-01-09,210000.0,2018,06002,41.84493,-72.740951,1
209,2250,2.0,1.0,0.23,6002.0,984.0,2019-12-11,199900.0,2019,06002,41.84493,-72.740951,1
210,4425,3.0,4.0,0.17,6002.0,2444.0,2021-08-11,395000.0,2021,06002,41.84493,-72.740951,1
211,4427,2.0,3.0,0.17,6002.0,1257.0,2016-07-26,185000.0,2016,06002,41.84493,-72.740951,1
212,4428,4.0,3.0,0.73,6002.0,2648.0,2016-07-22,540000.0,2016,06002,41.84493,-72.740951,1
213,4430,1.0,2.0,0.17,6002.0,1272.0,2021-12-15,149300.0,2021,06002,41.84493,-72.740951,1
214,488,4.0,2.0,0.48,6001.0,1729.0,2019-05-23,400000.0,2019,06001,41.787159,-72.852046,15
215,503,2.0,2.0,0.66,6001.0,1824.0,2018-06-25,399900.0,2018,06001,41.787159,-72.852046,15
216,522,3.0,3.0,0.17,6001.0,2638.0,2019-03-07,499000.0,2019,06001,41.787159,-72.852046,15
217,543,2.0,2.0,0.17,6001.0,1200.0,2018-03-02,205000.0,2018,06001,41.787159,-72.852046,15
218,555,2.0,3.0,0.17,6001.0,1334.0,2019-11-07,229900.0,2019,06001,41.787159,-72.852046,15
219,570,2.0,4.0,0.17,6001.0,1527.0,2018-08-30,299900.0,2018,06001,41.787159,-72.852046,15
220,592,3.0,3.0,1.69,6001.0,2440.0,2018-05-29,424900.0,2018,06001,41.787159,-72.852046,15
221,620,2.0,1.0,0.49,6001.0,1024.0,2020-06-09,239000.0,2020,06001,41.787159,-72.852046,15
222,636,3.0,3.0,0.17,6001.0,2708.0,2020-10-16,375000.0,2020,06001,41.787159,-72.852046,15
223,4475,2.0,2.0,0.17,6001.0,900.0,2021-05-17,107000.0,2021,06001,41.787159,-72.852046,15
224,502,3.0,2.0,0.17,6085.0,1428.0,2018-08-01,229000.0,2018,06085,41.748955,-72.889415,15
225,603,3.0,2.0,0.35,6085.0,2108.0,2020-06-29,399000.0,2020,06085,41.748955,-72.889415,15
226,4664,4.0,3.0,0.92,6085.0,2408.0,2016-09-22,589900.0,2016,06085,41.748955,-72.889415,15
227,565,3.0,3.0,0.35,6010.0,1744.0,2016-12-28,309900.0,2016,06010,41.681578,-72.940749,15
228,576,4.0,3.0,0.36,6010.0,2400.0,2020-02-06,384900.0,2020,06010,41.681578,-72.940749,15
229,605,3.0,2.0,0.3,6010.0,1711.0,2017-01-03,299900.0,2017,06010,41.681578,-72.940749,15
230,4433,3.0,2.0,0.72,6010.0,2382.0,2017-10-20,348900.0,2017,06010,41.681578,-72.940749,15
231,4444,2.0,2.0,0.17,6010.0,990.0,2020-12-31,109900.0,2020,06010,41.681578,-72.940749,15
232,4445,6.0,2.0,0.09,6010.0,2400.0,2019-02-11,277000.0,2019,06010,41.681578,-72.940749,15
233,4453,4.0,4.0,0.46,6010.0,3106.0,2016-12-02,629000.0,2016,06010,41.681578,-72.940749,15
234,4459,3.0,2.0,0.35,6010.0,1267.0,2019-10-15,219900.0,2019,06010,41.681578,-72.940749,15
235,4466,2.0,1.0,0.17,6010.0,1124.0,2021-08-02,164900.0,2021,06010,41.681578,-72.940749,15
236,4483,5.0,4.0,0.16,6010.0,2530.0,2017-03-13,255000.0,2017,06010,41.681578,-72.940749,15
237,4500,3.0,2.0,0.17,6010.0,2470.0,2016-09-27,274900.0,2016,06010,41.681578,-72.940749,15
238,4508,4.0,2.0,0.22,6010.0,1568.0,2019-02-19,249900.0,2019,06010,41.681578,-72.940749,15
239,4513,3.0,3.0,0.82,6010.0,3189.0,2021-05-24,619900.0,2021,06010,41.681578,-72.940749,15
240,4517,3.0,3.0,0.25,6010.0,1220.0,2017-05-03,259900.0,2017,06010,41.681578,-72.940749,15
