,Unnamed: 0,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,zip_code_str,latitude,longitude,county
77,528,3.0,2.0,3.0,18302.0,1066.0,2020-01-06,359000.0,2020,018302,41.09655,-75.111107,19
78,553,4.0,3.0,0.6,18302.0,2059.0,2021-03-31,339900.0,2021,018302,41.09655,-75.111107,19
79,567,3.0,2.0,1.26,18302.0,1792.0,2019-05-29,299900.0,2019,018302,41.09655,-75.111107,19
80,593,4.0,3.0,0.32,18302.0,2510.0,2019-01-17,349000.0,2019,018302,41.09655,-75.111107,19
81,594,3.0,2.0,0.3,18302.0,1055.0,2020-08-24,180000.0,2020,018302,41.09655,-75.111107,19
82,598,4.0,3.0,1.2,18302.0,2134.0,2021-08-16,375000.0,2021,018302,41.09655,-75.111107,19
83,608,4.0,2.0,1.15,18302.0,2134.0,2021-01-13,319000.0,2021,018302,41.09655,-75.111107,19
84,611,3.0,1.0,0.27,18302.0,1007.0,2016-04-07,170000.0,2016,018302,41.09655,-75.111107,19
85,45,3.0,2.0,1.95,18428.0,1152.0,2019-04-25,24500.0,2019,018428,41.404304,-75.118065,12
86,328,3.0,2.0,0.54,18428.0,1500.0,2020-10-20,289000.0,2020,018428,41.404304,-75.118065,12
87,430,3.0,2.0,0.73,18428.0,1856.0,2019-09-27,350000.0,2019,018428,41.404304,-75.118065,12
88,436,3.0,2.0,0.6,18428.0,1834.0,2016-09-01,285000.0,2016,018428,41.404304,-75.118065,12
89,473,4.0,2.0,0.53,18428.0,2224.0,2019-08-26,289000.0,2019,018428,41.404304,-75.118065,12
90,497,3.0,2.0,0.53,18428.0,1524.0,2018-04-05,229000.0,2018,018428,41.404304,-75.118065,12
91,566,3.0,2.0,0.51,18428.0,1300.0,2019-04-10,199000.0,2019,018428,41.404304,-75.118065,12
92,602,2.0,2.0,1.4,18428.0,1728.0,2021-02-12,795000.0,2021,018428,41.404304,-75.118065,12
93,613,3.0,2.0,0.5,18428.0,1056.0,2018-06-25,225000.0,2018,018428,41.404304,-75.118065,12
94,9067,3.0,2.0,0.5,18428.0,1400.0,2019-05-20,199900.0,2019,018428,41.404304,-75.118065,12
95,9069,4.0,4.0,1.05,18428.0,3010.0,2021-06-22,439000.0,2021,018428,41.404304,-75.118065,12
96,9083,3.0,2.0,0.56,18428.0,2988.0,2020-10-01,299000.0,2020,018428,41.404304,-75.118065,12
97,9127,3.0,2.0,0.87,18428.0,1742.0,2019-09-27,249763.0,2019,018428,41.404304,-75.118065,12
98,9216,3.0,2.0,0.55,18428.0,1192.0,2018-09-24,189000.0,2018,018428,41.404304,-75.118065,12
99,9221,4.0,2.0,1.07,18428.0,2369.0,2017-11-17,515000.0,2017,018428,41.404304,-75.118065,12
100,9222,3.0,4.0,1.95,18428.0,4065.0,2019-07-17,425000.0,2019,018428,41.404304,-75.118065,12
101,9233,3.0,2.0,1.06,18428.0,1566.0,2019-08-28,259000.0,2019,018428,41.404304,-75.118065,12
102,9244,3.0,3.0,0.8,18428.0,2918.0,2020-08-07,349000.0,2020,018428,41.404304,-75.118065,12
103,9249,3.0,2.0,1.03,18428.0,3888.0,2018-09-13,599900.0,2018,018428,41.404304,-75.118065,12
104,9253,3.0,1.0,0.33,18428.0,1821.0,2021-06-16,195000.0,2021,018428,41.404304,-75.118065,12
105,9284,3.0,2.0,0.87,18428.0,1260.0,2020-06-19,299900.0,2020,018428,41.404304,-75.118065,12
106,9286,4.0,3.0,4.16,18428.0,3640.0,2016-09-26,375000.0,2016,018428,41.404304,-75.118065,12
107,9287,3.0,2.0,0.47,18428.0,1122.0,2020-08-13,238000.0,2020,018428,41.404304,-75.118065,12
108,9290,3.0,1.0,0.53,18428.0,1350.0,2020-02-14,199000.0,2020,018428,41.404304,-75.118065,12
109,133,3.0,2.0,1.1,18337.0,1152.0,2016-12-21,49900.0,2016,018337,41.32911,-74.871787,12
110,137,3.0,2.0,1.19,18337.0,1152.0,2021-07-28,55000.0,2021,018337,41.32911,-74.871787,12
111,155,3.0,2.0,0.43,18337.0,1900.0,2021-07-09,424900.0,2021,018337,41.32911,-74.871787,12
112,167,4.0,3.0,1.16,18337.0,3656.0,2022-01-03,420000.0,2022,018337,41.32911,-74.871787,12
113,267,3.0,2.0,0.68,18337.0,2480.0,2018-11-19,409000.0,2018,018337,41.32911,-74.871787,12
114,307,2.0,1.0,0.12,18337.0,448.0,2020-10-16,50000.0,2020,018337,41.32911,-74.871787,12
115,334,3.0,2.0,0.68,18337.0,1728.0,2019-10-04,349000.0,2019,018337,41.32911,-74.871787,12
116,349,3.0,2.0,0.2,18337.0,1860.0,2020-07-09,319000.0,2020,018337,41.32911,-74.871787,12
117,350,4.0,3.0,1.13,18337.0,2038.0,2020-12-29,449000.0,2020,018337,41.32911,-74.871787,12
