,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year
640663,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19140.0,1200.0,,265000.0,
640664,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19146.0,1700.0,2008-09-22,475000.0,2008.0
640665,for_sale,4.0,2.0,0.05,Drexel Hill,Pennsylvania,19026.0,1571.0,2008-09-08,199000.0,2008.0
640667,for_sale,3.0,3.0,0.01,Philadelphia,Pennsylvania,19133.0,2100.0,2020-05-08,415000.0,2020.0
640668,for_sale,2.0,1.0,,Philadelphia,Pennsylvania,19128.0,780.0,,146500.0,
640670,for_sale,2.0,2.0,,Glen Mills,Pennsylvania,19342.0,1390.0,2013-02-27,390000.0,2013.0
640671,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19147.0,836.0,2009-12-03,329900.0,2009.0
640672,for_sale,3.0,3.0,0.19,Springfield,Pennsylvania,19064.0,2066.0,2014-04-25,449900.0,2014.0
640673,for_sale,3.0,3.0,0.03,Philadelphia,Pennsylvania,19146.0,2000.0,2018-06-25,625000.0,2018.0
640674,for_sale,3.0,2.0,0.03,Upper Darby,Pennsylvania,19082.0,1370.0,,185000.0,
640675,for_sale,3.0,1.0,0.13,Sharon Hill,Pennsylvania,19079.0,1422.0,,225000.0,
640676,for_sale,2.0,2.0,,Wallingford,Pennsylvania,19086.0,1083.0,2019-08-02,222000.0,2019.0
640677,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19125.0,828.0,,200000.0,
640678,for_sale,5.0,5.0,0.34,Jenkintown,Pennsylvania,19046.0,3053.0,2004-05-26,870000.0,2004.0
640680,for_sale,3.0,3.0,0.04,Philadelphia,Pennsylvania,19147.0,2571.0,2011-06-10,1099000.0,2011.0
640681,for_sale,4.0,1.0,0.05,Philadelphia,Pennsylvania,19124.0,1846.0,2017-03-16,260000.0,2017.0
640682,for_sale,2.0,1.0,0.17,Glenside,Pennsylvania,19038.0,832.0,2004-08-11,265000.0,2004.0
640683,for_sale,3.0,2.0,0.23,Brookhaven,Pennsylvania,19015.0,1800.0,,330000.0,
640684,for_sale,4.0,2.0,0.08,Philadelphia,Pennsylvania,19131.0,2000.0,,279900.0,
640686,for_sale,2.0,2.0,,Philadelphia,Pennsylvania,19130.0,,,489900.0,
640687,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19147.0,1764.0,,525000.0,
640688,for_sale,4.0,3.0,0.36,Conshohocken,Pennsylvania,19428.0,2304.0,1990-02-23,810000.0,1990.0
640689,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19134.0,1324.0,2004-08-04,274500.0,2004.0
640690,for_sale,3.0,1.0,0.08,Wallingford,Pennsylvania,19086.0,1012.0,2009-09-18,285000.0,2009.0
640691,for_sale,2.0,1.0,,Philadelphia,Pennsylvania,19130.0,,,399900.0,
640692,for_sale,3.0,1.0,0.03,Philadelphia,Pennsylvania,19124.0,1072.0,2006-11-03,159900.0,2006.0
640693,for_sale,3.0,2.0,0.03,Philadelphia,Pennsylvania,19149.0,1152.0,2008-03-06,209900.0,2008.0
640694,for_sale,3.0,1.0,0.02,Chester,Pennsylvania,19013.0,908.0,2008-01-04,55000.0,2008.0
640695,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19138.0,1194.0,2019-01-22,205900.0,2019.0
640696,for_sale,3.0,1.0,0.04,Philadelphia,Pennsylvania,19119.0,1280.0,2007-11-05,199900.0,2007.0
640697,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19130.0,1262.0,1987-06-05,375000.0,1987.0
640698,for_sale,3.0,3.0,0.01,Philadelphia,Pennsylvania,19133.0,1850.0,,369900.0,
640700,for_sale,2.0,3.0,,Flourtown,Pennsylvania,19031.0,2508.0,2010-05-07,369900.0,2010.0
640704,for_sale,3.0,2.0,0.03,Bryn Mawr,Pennsylvania,19010.0,1392.0,2008-01-02,435000.0,2008.0
640706,for_sale,3.0,3.0,0.04,Brookhaven,Pennsylvania,19015.0,1520.0,2019-05-09,200000.0,2019.0
640709,for_sale,2.0,3.0,0.01,Philadelphia,Pennsylvania,19121.0,892.0,,269000.0,
640710,for_sale,2.0,2.0,0.02,Philadelphia,Pennsylvania,19148.0,728.0,2000-10-27,275000.0,2000.0
640712,for_sale,3.0,2.0,0.03,Philadelphia,Pennsylvania,19142.0,960.0,2015-04-06,260000.0,2015.0
640713,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19147.0,1220.0,2007-01-17,499900.0,2007.0
640714,for_sale,3.0,3.0,0.38,Brookhaven,Pennsylvania,19015.0,1334.0,2013-02-21,349500.0,2013.0
640715,for_sale,4.0,2.0,0.05,Yeadon,Pennsylvania,19050.0,2200.0,1996-06-12,215000.0,1996.0
640716,for_sale,5.0,4.0,0.36,Wallingford,Pennsylvania,19086.0,2450.0,2014-12-22,600000.0,2014.0
640717,for_sale,4.0,2.0,0.05,Sharon Hill,Pennsylvania,19079.0,1254.0,2021-11-09,199900.0,2021.0
640718,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19139.0,1140.0,,179000.0,
640719,for_sale,2.0,2.0,,Ardmore,Pennsylvania,19003.0,990.0,2005-09-30,294500.0,2005.0
640720,for_sale,3.0,2.0,0.03,Upper Darby,Pennsylvania,19082.0,1060.0,2021-12-30,165000.0,2021.0
640721,for_sale,3.0,2.0,0.19,Aston,Pennsylvania,19014.0,1472.0,2020-04-07,360000.0,2020.0
640722,for_sale,3.0,2.0,0.13,Havertown,Pennsylvania,19083.0,1800.0,2017-12-19,400000.0,2017.0
640724,for_sale,2.0,2.0,,Aston,Pennsylvania,19014.0,956.0,2009-11-04,227000.0,2009.0
640725,for_sale,3.0,2.0,0.09,Morton,Pennsylvania,19070.0,1411.0,2014-10-29,275900.0,2014.0
640726,for_sale,3.0,1.0,0.13,Aldan,Pennsylvania,19018.0,1488.0,,249000.0,
640727,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19147.0,1534.0,2019-05-23,735000.0,2019.0
640728,for_sale,6.0,1.0,0.02,Philadelphia,Pennsylvania,19124.0,1060.0,2008-06-06,175000.0,2008.0
640729,for_sale,4.0,2.0,0.04,Philadelphia,Pennsylvania,19142.0,1152.0,1996-02-05,198000.0,1996.0
640730,for_sale,3.0,4.0,0.06,Philadelphia,Pennsylvania,19150.0,1632.0,2013-03-25,380000.0,2013.0
640732,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19145.0,1048.0,2019-10-29,259900.0,2019.0
640733,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19147.0,1266.0,2017-08-04,450000.0,2017.0
640735,for_sale,,,0.05,Philadelphia,Pennsylvania,19132.0,,,40000.0,
640736,for_sale,3.0,3.0,0.01,Philadelphia,Pennsylvania,19147.0,1400.0,2017-05-25,615000.0,2017.0
640738,for_sale,4.0,,0.05,Philadelphia,Pennsylvania,19144.0,1806.0,2017-09-21,629900.0,2017.0
640739,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19130.0,687.0,,235000.0,
640741,for_sale,4.0,4.0,0.75,Garnet Valley,Pennsylvania,19060.0,3750.0,,1150000.0,
640743,for_sale,3.0,3.0,0.03,Philadelphia,Pennsylvania,19123.0,3100.0,2016-03-01,700000.0,2016.0
640744,for_sale,3.0,3.0,0.31,Springfield,Pennsylvania,19064.0,1970.0,2017-09-12,449000.0,2017.0
640745,for_sale,4.0,,0.02,Philadelphia,Pennsylvania,19148.0,1424.0,1986-03-31,175000.0,1986.0
640747,for_sale,6.0,3.0,0.1,Philadelphia,Pennsylvania,19151.0,2459.0,2001-10-02,300000.0,2001.0
640748,for_sale,2.0,2.0,0.02,Philadelphia,Pennsylvania,19143.0,858.0,1986-11-07,147000.0,1986.0
640749,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19139.0,1080.0,2022-01-07,250000.0,2022.0
640750,for_sale,4.0,,0.03,Upper Darby,Pennsylvania,19082.0,1596.0,2006-09-21,219900.0,2006.0
640751,for_sale,2.0,3.0,0.02,Wallingford,Pennsylvania,19086.0,1502.0,2019-04-05,229000.0,2019.0
640753,for_sale,2.0,2.0,0.02,Philadelphia,Pennsylvania,19125.0,1090.0,2014-05-05,307000.0,2014.0
640754,for_sale,3.0,1.0,0.03,Philadelphia,Pennsylvania,19131.0,1088.0,2004-09-22,90000.0,2004.0
640755,for_sale,5.0,4.0,0.51,Swarthmore,Pennsylvania,19081.0,3512.0,,769900.0,
640757,for_sale,3.0,3.0,0.05,Philadelphia,Pennsylvania,19150.0,1224.0,2003-12-22,165000.0,2003.0
640758,for_sale,6.0,3.0,0.28,Ridley Park,Pennsylvania,19078.0,2949.0,,459500.0,
640759,for_sale,3.0,2.0,0.04,Philadelphia,Pennsylvania,19139.0,1220.0,,255000.0,
640761,for_sale,3.0,2.0,0.03,Philadelphia,Pennsylvania,19120.0,1460.0,1994-03-18,229900.0,1994.0
640762,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19128.0,650.0,2007-03-22,175000.0,2007.0
640763,for_sale,3.0,2.0,0.11,Philadelphia,Pennsylvania,19122.0,1824.0,,550000.0,
640764,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19122.0,1306.0,,250000.0,
640765,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19134.0,946.0,,95000.0,
640766,for_sale,3.0,4.0,0.09,Ridley Park,Pennsylvania,19078.0,2008.0,2012-08-20,349900.0,2012.0
640767,for_sale,4.0,2.0,0.17,Havertown,Pennsylvania,19083.0,1888.0,1989-08-17,380000.0,1989.0
640768,for_sale,3.0,4.0,0.02,Philadelphia,Pennsylvania,19145.0,2150.0,2017-06-23,410000.0,2017.0
640769,for_sale,3.0,1.0,0.03,Philadelphia,Pennsylvania,19120.0,1020.0,,99900.0,
640770,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19147.0,1500.0,2017-07-24,445000.0,2017.0
640771,for_sale,3.0,2.0,0.08,Philadelphia,Pennsylvania,19111.0,1728.0,2009-09-17,255000.0,2009.0
640772,for_sale,3.0,1.0,0.14,Glenside,Pennsylvania,19038.0,1420.0,2011-12-23,349900.0,2011.0
640774,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19146.0,1503.0,2010-09-16,775000.0,2010.0
640775,for_sale,5.0,4.0,,Newtown Square,Pennsylvania,19073.0,3500.0,2007-06-07,695000.0,2007.0
640776,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19146.0,690.0,2017-11-14,325000.0,2017.0
640777,for_sale,1.0,1.0,,Wyncote,Pennsylvania,19095.0,671.0,2003-10-21,124900.0,2003.0
640778,for_sale,3.0,1.0,,Chester,Pennsylvania,19013.0,,2007-04-05,220000.0,2007.0
640780,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19148.0,1204.0,2021-06-20,150000.0,2021.0
640782,for_sale,3.0,1.0,0.03,Darby,Pennsylvania,19023.0,960.0,,85000.0,
640783,for_sale,4.0,2.0,0.19,Newtown Square,Pennsylvania,19073.0,1810.0,1993-08-03,479900.0,1993.0
640784,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19125.0,1680.0,2019-11-26,549000.0,2019.0
640785,for_sale,1.0,1.0,,Wynnewood,Pennsylvania,19096.0,910.0,,120000.0,
640787,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19134.0,1350.0,1997-02-12,85000.0,1997.0
640788,for_sale,2.0,1.0,0.02,Darby,Pennsylvania,19023.0,1031.0,1997-04-08,80000.0,1997.0
640789,for_sale,2.0,1.0,0.01,Philadelphia,Pennsylvania,19134.0,840.0,2013-09-25,89900.0,2013.0
640790,for_sale,3.0,1.0,0.03,Philadelphia,Pennsylvania,19119.0,1080.0,2022-03-09,219000.0,2022.0
640791,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19145.0,1024.0,2022-01-14,259900.0,2022.0
640792,for_sale,5.0,4.0,0.06,Philadelphia,Pennsylvania,19144.0,2604.0,2021-12-16,569900.0,2021.0
640793,for_sale,3.0,2.0,,Philadelphia,Pennsylvania,19143.0,1088.0,2021-02-17,189000.0,2021.0
640794,for_sale,3.0,2.0,0.11,Lansdowne,Pennsylvania,19050.0,1561.0,2022-01-20,305000.0,2022.0
640795,for_sale,3.0,2.0,0.67,Erdenheim,Pennsylvania,19038.0,1728.0,1976-11-26,359000.0,1976.0
640796,for_sale,3.0,1.0,0.01,Philadelphia,Pennsylvania,19131.0,896.0,1991-05-24,39900.0,1991.0
640797,for_sale,3.0,4.0,0.21,Newtown Square,Pennsylvania,19073.0,3162.0,2016-09-27,649900.0,2016.0
640798,for_sale,3.0,4.0,,Philadelphia,Pennsylvania,19103.0,3197.0,,3900000.0,
640799,for_sale,5.0,2.0,0.02,Philadelphia,Pennsylvania,19147.0,1656.0,1989-08-23,460000.0,1989.0
640800,for_sale,3.0,1.0,0.09,Secane,Pennsylvania,19018.0,1476.0,1983-12-30,289900.0,1983.0
640801,for_sale,3.0,2.0,0.25,Glenside,Pennsylvania,19038.0,1408.0,2014-08-15,405000.0,2014.0
640802,for_sale,3.0,3.0,0.01,Philadelphia,Pennsylvania,19146.0,1352.0,2018-09-18,424900.0,2018.0
640803,for_sale,6.0,3.0,0.22,Swarthmore,Pennsylvania,19081.0,2942.0,,649500.0,
640805,for_sale,2.0,1.0,0.02,Philadelphia,Pennsylvania,19145.0,838.0,,219000.0,
640806,for_sale,7.0,,0.03,Philadelphia,Pennsylvania,19133.0,1980.0,2007-05-16,379000.0,2007.0
640807,for_sale,6.0,5.0,0.63,Wayne,Pennsylvania,19087.0,6053.0,2018-06-07,1000000.0,2018.0
640809,for_sale,6.0,4.0,0.5,Philadelphia,Pennsylvania,19118.0,4044.0,1999-11-24,1425000.0,1999.0
640810,for_sale,4.0,2.0,0.03,Philadelphia,Pennsylvania,19124.0,1260.0,2016-10-14,175000.0,2016.0
640811,for_sale,3.0,1.0,0.03,Philadelphia,Pennsylvania,19119.0,1158.0,2006-02-27,339000.0,2006.0
640812,for_sale,5.0,5.0,0.31,Wynnewood,Pennsylvania,19096.0,3614.0,,1350000.0,
640813,for_sale,2.0,1.0,,Philadelphia,Pennsylvania,19130.0,1016.0,,360000.0,
640814,for_sale,4.0,3.0,0.02,Philadelphia,Pennsylvania,19148.0,1916.0,2019-01-07,479000.0,2019.0
640820,for_sale,3.0,4.0,0.17,Morton,Pennsylvania,19070.0,3142.0,2017-09-06,435000.0,2017.0
640822,for_sale,4.0,3.0,0.1,Upper Darby,Pennsylvania,19082.0,2205.0,1990-05-08,289900.0,1990.0
640825,for_sale,4.0,,0.02,Philadelphia,Pennsylvania,19134.0,1312.0,2021-05-03,449900.0,2021.0
640826,for_sale,6.0,2.0,0.03,Philadelphia,Pennsylvania,19140.0,2292.0,,125000.0,
640827,for_sale,5.0,2.0,0.27,Glenside,Pennsylvania,19038.0,2690.0,1970-11-02,359900.0,1970.0
640829,for_sale,4.0,2.0,0.04,Clifton Heights,Pennsylvania,19018.0,1152.0,2021-07-14,215000.0,2021.0
640830,for_sale,3.0,3.0,0.04,Philadelphia,Pennsylvania,19125.0,1981.0,2018-07-05,549000.0,2018.0
640831,for_sale,3.0,1.0,0.02,Darby,Pennsylvania,19023.0,1128.0,1997-02-28,85000.0,1997.0
640832,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19123.0,1823.0,2018-07-24,499000.0,2018.0
640833,for_sale,2.0,2.0,0.02,Philadelphia,Pennsylvania,19146.0,1184.0,2015-07-01,229000.0,2015.0
640834,for_sale,3.0,,0.04,Drexel Hill,Pennsylvania,19026.0,1458.0,2002-02-14,205000.0,2002.0
640835,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19120.0,1020.0,2021-11-27,185000.0,2021.0
640837,for_sale,3.0,1.0,0.04,Chester,Pennsylvania,19013.0,1206.0,2014-06-23,70000.0,2014.0
640838,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19147.0,1818.0,2015-07-21,700000.0,2015.0
640840,for_sale,3.0,2.0,0.31,Folsom,Pennsylvania,19033.0,1464.0,2016-08-02,325000.0,2016.0
640841,for_sale,2.0,2.0,0.03,Philadelphia,Pennsylvania,19128.0,1320.0,2005-08-25,300000.0,2005.0
640843,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19143.0,1866.0,1999-09-02,270000.0,1999.0
640844,for_sale,3.0,2.0,0.05,Philadelphia,Pennsylvania,19129.0,1183.0,2014-07-02,370000.0,2014.0
640845,for_sale,3.0,2.0,0.21,Aston,Pennsylvania,19014.0,1508.0,2017-07-27,329900.0,2017.0
640846,for_sale,3.0,2.0,0.11,Aldan,Pennsylvania,19018.0,1218.0,2013-04-23,220000.0,2013.0
640847,for_sale,3.0,2.0,0.03,Philadelphia,Pennsylvania,19120.0,1410.0,2003-08-18,150000.0,2003.0
640848,for_sale,3.0,2.0,0.04,Philadelphia,Pennsylvania,19111.0,1290.0,2005-07-01,269900.0,2005.0
640849,for_sale,4.0,3.0,0.05,Philadelphia,Pennsylvania,19127.0,1428.0,2020-10-15,319000.0,2020.0
640850,for_sale,3.0,1.0,0.02,Upper Darby,Pennsylvania,19082.0,1093.0,2021-08-20,200000.0,2021.0
640851,for_sale,4.0,4.0,1.0,Glen Mills,Pennsylvania,19342.0,5218.0,2014-05-28,1350000.0,2014.0
640852,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19148.0,970.0,2004-04-06,229000.0,2004.0
640853,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19147.0,2103.0,1991-09-24,1100000.0,1991.0
640854,for_sale,4.0,2.0,0.03,Philadelphia,Pennsylvania,19144.0,1248.0,2009-09-25,269000.0,2009.0
640855,for_sale,3.0,1.0,0.18,Glenolden,Pennsylvania,19036.0,1270.0,2003-01-21,214900.0,2003.0
640856,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19134.0,1176.0,2002-07-10,69900.0,2002.0
640858,for_sale,3.0,3.0,0.17,Wynnewood,Pennsylvania,19096.0,2069.0,1998-10-09,630000.0,1998.0
640859,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19134.0,1032.0,2013-10-10,219900.0,2013.0
640860,for_sale,4.0,4.0,0.7,Gladwyne,Pennsylvania,19035.0,3957.0,2006-07-28,1300000.0,2006.0
640862,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19133.0,1340.0,2019-07-15,125000.0,2019.0
640865,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19103.0,618.0,,164900.0,
640866,for_sale,3.0,3.0,0.05,Philadelphia,Pennsylvania,19138.0,1420.0,2017-07-27,263000.0,2017.0
640869,for_sale,3.0,1.0,0.03,Chester,Pennsylvania,19013.0,1372.0,2019-06-18,110000.0,2019.0
640870,for_sale,3.0,3.0,0.07,Media,Pennsylvania,19063.0,1536.0,2018-12-20,359900.0,2018.0
640871,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19142.0,960.0,2006-06-14,165000.0,2006.0
640872,for_sale,4.0,3.0,0.07,Philadelphia,Pennsylvania,19131.0,1912.0,2007-08-27,250000.0,2007.0
640874,for_sale,4.0,2.0,0.09,Philadelphia,Pennsylvania,19128.0,1908.0,2020-12-16,475000.0,2020.0
640875,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19134.0,1064.0,2015-03-27,59000.0,2015.0
640876,for_sale,7.0,5.0,0.16,Philadelphia,Pennsylvania,19119.0,4062.0,2020-04-16,649000.0,2020.0
640878,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19124.0,1110.0,2021-01-12,125000.0,2021.0
640879,for_sale,2.0,2.0,0.02,Philadelphia,Pennsylvania,19145.0,956.0,1991-07-08,220000.0,1991.0
640880,for_sale,3.0,2.0,0.04,Philadelphia,Pennsylvania,19124.0,1260.0,2020-09-29,229000.0,2020.0
640881,for_sale,2.0,1.0,0.01,Philadelphia,Pennsylvania,19122.0,756.0,,180500.0,
640883,for_sale,4.0,,0.03,Philadelphia,Pennsylvania,19140.0,1302.0,,239900.0,
640884,for_sale,3.0,2.0,,Philadelphia,Pennsylvania,19106.0,2045.0,2010-11-08,1225000.0,2010.0
640885,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19147.0,1950.0,,695000.0,
640886,for_sale,3.0,3.0,0.29,Flourtown,Pennsylvania,19031.0,1972.0,,595000.0,
640887,for_sale,3.0,2.0,0.04,Philadelphia,Pennsylvania,19134.0,1180.0,2020-10-26,314000.0,2020.0
640888,for_sale,3.0,2.0,0.22,Secane,Pennsylvania,19018.0,1507.0,2020-12-15,264900.0,2020.0
640889,for_sale,4.0,,0.05,Upper Darby,Pennsylvania,19082.0,1664.0,1983-02-04,245000.0,1983.0
640890,for_sale,2.0,1.0,0.01,Philadelphia,Pennsylvania,19125.0,744.0,2012-11-19,275000.0,2012.0
640891,for_sale,3.0,2.0,0.08,Clifton Heights,Pennsylvania,19018.0,1152.0,,225000.0,
640892,for_sale,5.0,6.0,0.62,Bryn Mawr,Pennsylvania,19010.0,6200.0,2006-07-25,1975000.0,2006.0
640893,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19134.0,1523.0,2021-09-18,354900.0,2021.0
640894,for_sale,3.0,2.0,0.11,Havertown,Pennsylvania,19083.0,1601.0,2019-01-16,424900.0,2019.0
640895,for_sale,1.0,2.0,,Philadelphia,Pennsylvania,19130.0,1170.0,2018-01-02,300000.0,2018.0
640896,for_sale,3.0,1.0,0.07,Drexel Hill,Pennsylvania,19026.0,1317.0,2017-11-13,245000.0,2017.0
640897,for_sale,2.0,2.0,0.02,Philadelphia,Pennsylvania,19134.0,1148.0,1997-11-28,154900.0,1997.0
640898,for_sale,3.0,1.0,0.05,Philadelphia,Pennsylvania,19151.0,1296.0,,219900.0,
640900,for_sale,9.0,9.0,0.04,Philadelphia,Pennsylvania,19121.0,2817.0,,7500000.0,
640901,for_sale,3.0,1.0,0.04,Philadelphia,Pennsylvania,19124.0,1332.0,2004-07-02,198900.0,2004.0
640902,for_sale,2.0,3.0,,Philadelphia,Pennsylvania,19146.0,1300.0,,689000.0,
640904,for_sale,5.0,2.0,0.28,Elkins Park,Pennsylvania,19027.0,2476.0,2014-11-24,385000.0,2014.0
640905,for_sale,4.0,2.0,0.49,Springfield,Pennsylvania,19064.0,2224.0,2014-08-06,345000.0,2014.0
640907,for_sale,7.0,,0.07,Philadelphia,Pennsylvania,19123.0,4746.0,,1375000.0,
640908,for_sale,2.0,2.0,0.05,Philadelphia,Pennsylvania,19138.0,984.0,2009-09-02,215000.0,2009.0
640910,for_sale,2.0,1.0,0.01,Philadelphia,Pennsylvania,19132.0,840.0,1988-12-20,156980.0,1988.0
640911,for_sale,3.0,3.0,0.15,Aston,Pennsylvania,19014.0,2137.0,1999-04-21,299000.0,1999.0
640915,for_sale,3.0,2.0,,Philadelphia,Pennsylvania,19122.0,1666.0,,375000.0,
640917,for_sale,4.0,2.0,0.19,Elkins Park,Pennsylvania,19027.0,1812.0,2009-12-09,295000.0,2009.0
640918,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19142.0,1024.0,2004-01-13,115000.0,2004.0
640919,for_sale,3.0,4.0,0.03,Philadelphia,Pennsylvania,19102.0,2506.0,2013-06-28,950000.0,2013.0
640920,for_sale,2.0,1.0,0.14,Jenkintown,Pennsylvania,19046.0,2034.0,1999-09-15,350000.0,1999.0
640922,for_sale,3.0,5.0,0.03,Philadelphia,Pennsylvania,19148.0,2120.0,1996-07-12,524900.0,1996.0
640923,for_sale,6.0,2.0,0.08,Philadelphia,Pennsylvania,19126.0,2000.0,1996-02-12,349000.0,1996.0
640924,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19148.0,1204.0,2017-12-21,379000.0,2017.0
640925,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19106.0,650.0,2019-06-24,249900.0,2019.0
640926,for_sale,4.0,4.0,0.04,Philadelphia,Pennsylvania,19123.0,1645.0,2018-01-04,650000.0,2018.0
640927,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19147.0,1735.0,2019-06-06,495000.0,2019.0
640929,for_sale,6.0,3.0,0.47,Lansdowne,Pennsylvania,19050.0,3554.0,2002-12-13,329900.0,2002.0
640930,for_sale,2.0,3.0,,Philadelphia,Pennsylvania,19106.0,2243.0,,579900.0,
640931,for_sale,5.0,3.0,0.25,Broomall,Pennsylvania,19008.0,2654.0,,399999.0,
640932,for_sale,7.0,3.0,0.02,Philadelphia,Pennsylvania,19121.0,1725.0,2018-12-13,410000.0,2018.0
640933,for_sale,5.0,6.0,0.72,Gladwyne,Pennsylvania,19035.0,5338.0,2007-09-11,1500000.0,2007.0
640934,for_sale,3.0,3.0,0.04,Philadelphia,Pennsylvania,19119.0,2063.0,2021-07-15,346900.0,2021.0
640935,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19145.0,1310.0,2008-02-08,1199000.0,2008.0
640936,for_sale,4.0,3.0,0.06,Philadelphia,Pennsylvania,19128.0,1926.0,2005-02-14,375000.0,2005.0
640937,for_sale,3.0,2.0,12.5,Chadds Ford,Pennsylvania,19317.0,2706.0,,1475000.0,
640938,for_sale,2.0,1.0,0.01,Philadelphia,Pennsylvania,19134.0,1000.0,1993-07-13,69900.0,1993.0
640939,for_sale,2.0,1.0,0.01,Philadelphia,Pennsylvania,19145.0,784.0,1988-03-10,249500.0,1988.0
640940,for_sale,2.0,2.0,0.05,Philadelphia,Pennsylvania,19121.0,960.0,,289900.0,
640941,for_sale,4.0,,0.04,Philadelphia,Pennsylvania,19144.0,1812.0,2017-09-21,629900.0,2017.0
640942,for_sale,2.0,2.0,,Philadelphia,Pennsylvania,19143.0,1068.0,2014-05-23,298500.0,2014.0
640943,for_sale,3.0,3.0,0.01,Philadelphia,Pennsylvania,19121.0,1800.0,2021-11-29,399500.0,2021.0
640947,for_sale,3.0,1.0,0.1,Norwood,Pennsylvania,19074.0,1344.0,2017-05-19,175000.0,2017.0
640949,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19103.0,622.0,,200000.0,
640950,for_sale,3.0,2.0,0.03,Philadelphia,Pennsylvania,19142.0,1236.0,1995-11-06,189000.0,1995.0
640951,for_sale,2.0,2.0,0.04,Philadelphia,Pennsylvania,19143.0,1400.0,2017-02-10,140000.0,2017.0
640952,for_sale,4.0,,0.05,Upper Darby,Pennsylvania,19082.0,1664.0,1984-10-12,240000.0,1984.0
640953,for_sale,3.0,3.0,0.03,Philadelphia,Pennsylvania,19134.0,2225.0,2019-10-29,300000.0,2019.0
640956,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19139.0,858.0,2005-11-19,64900.0,2005.0
640957,for_sale,4.0,3.0,0.28,Flourtown,Pennsylvania,19031.0,2385.0,,545000.0,
640958,for_sale,4.0,3.0,0.24,Aston,Pennsylvania,19014.0,1460.0,1978-11-02,350000.0,1978.0
640960,for_sale,3.0,3.0,0.23,Philadelphia,Pennsylvania,19129.0,2288.0,2018-07-05,469900.0,2018.0
640961,for_sale,2.0,2.0,0.01,Philadelphia,Pennsylvania,19130.0,1004.0,2018-05-11,399900.0,2018.0
640964,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19134.0,1126.0,2000-05-19,75000.0,2000.0
640965,for_sale,3.0,4.0,0.04,Philadelphia,Pennsylvania,19103.0,2571.0,2017-09-11,1675000.0,2017.0
640967,for_sale,4.0,4.0,0.03,Philadelphia,Pennsylvania,19106.0,3867.0,,1100000.0,
640968,for_sale,4.0,1.0,0.12,Philadelphia,Pennsylvania,19138.0,2194.0,,235000.0,
