,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year
34728,for_sale,4.0,3.0,1.08,Millbury,Massachusetts,1527.0,2771.0,2005-01-31,495000.0,2005.0
34730,for_sale,2.0,2.0,0.29,Auburn,Massachusetts,1501.0,3404.0,,465000.0,
34732,for_sale,,,2.18,Worcester,Massachusetts,1602.0,,,79900.0,
34733,for_sale,2.0,2.0,,Worcester,Massachusetts,1604.0,1526.0,1990-11-15,395000.0,1990.0
34734,for_sale,,,2.33,Leicester,Massachusetts,1524.0,,1988-05-05,64900.0,1988.0
34735,for_sale,4.0,2.0,1.84,Sutton,Massachusetts,1590.0,3590.0,1987-09-01,600000.0,1987.0
34736,for_sale,3.0,4.0,0.45,Westminster,Massachusetts,1473.0,2854.0,,405000.0,
34737,for_sale,3.0,4.0,2.5,Sutton,Massachusetts,1590.0,3859.0,,799900.0,
34738,for_sale,,,0.16,Worcester,Massachusetts,1607.0,,,74900.0,
34739,for_sale,3.0,3.0,0.78,Spencer,Massachusetts,1562.0,1792.0,,435900.0,
34740,for_sale,3.0,2.0,0.05,Worcester,Massachusetts,1610.0,1568.0,2009-11-16,310000.0,2009.0
34741,for_sale,,,1.25,Brookfield,Massachusetts,1506.0,,,49900.0,
34743,for_sale,3.0,2.0,0.35,Templeton,Massachusetts,1468.0,1345.0,,329900.0,
34746,for_sale,,,2.4,Spencer,Massachusetts,1562.0,,,89900.0,
34747,for_sale,9.0,2.0,0.3,Spencer,Massachusetts,1562.0,2634.0,1998-08-31,320000.0,1998.0
34749,for_sale,5.0,2.0,0.07,Worcester,Massachusetts,1605.0,2074.0,2007-08-10,349000.0,2007.0
34750,for_sale,,,0.31,Worcester,Massachusetts,1605.0,,,49000.0,
34751,for_sale,,,6.8,Auburn,Massachusetts,1501.0,,1997-03-14,179900.0,1997.0
34752,for_sale,3.0,2.0,0.56,Spencer,Massachusetts,1562.0,1547.0,,599900.0,
34753,for_sale,3.0,3.0,1.15,Spencer,Massachusetts,1562.0,1709.0,,475900.0,
34754,for_sale,4.0,3.0,0.08,Worcester,Massachusetts,1604.0,2200.0,,489900.0,
34755,for_sale,,,75.52,Paxton,Massachusetts,1612.0,,,559900.0,
34756,for_sale,,,1.44,Charlton,Massachusetts,1507.0,,,79900.0,
34757,for_sale,,,3.22,Sutton,Massachusetts,1590.0,,,154900.0,
34758,for_sale,2.0,2.0,0.35,Worcester,Massachusetts,1603.0,950.0,,269900.0,
34759,for_sale,,,0.16,Worcester,Massachusetts,1607.0,,,119900.0,
34761,for_sale,4.0,2.0,1.71,Leicester,Massachusetts,1524.0,2886.0,,210000.0,
34762,for_sale,7.0,3.0,0.4,Spencer,Massachusetts,1562.0,4208.0,2005-08-19,399000.0,2005.0
34764,for_sale,3.0,2.0,0.29,Worcester,Massachusetts,1603.0,1575.0,2008-03-07,374900.0,2008.0
34766,for_sale,2.0,2.0,,Oxford,Massachusetts,1540.0,1320.0,2002-07-19,229900.0,2002.0
34767,for_sale,2.0,2.0,0.24,Brookfield,Massachusetts,1506.0,808.0,,100000.0,
34769,for_sale,3.0,1.0,0.23,Worcester,Massachusetts,1605.0,1036.0,2005-06-07,289000.0,2005.0
34770,for_sale,4.0,5.0,13.0,Oxford,Massachusetts,1540.0,4591.0,,949000.0,
34772,for_sale,3.0,4.0,2.01,Spencer,Massachusetts,1562.0,3468.0,2002-10-08,799900.0,2002.0
34773,for_sale,6.0,4.0,0.53,Spencer,Massachusetts,1562.0,4123.0,,675000.0,
34774,for_sale,3.0,2.0,1.4,Auburn,Massachusetts,1501.0,1664.0,1999-06-23,420000.0,1999.0
34775,for_sale,,,19.85,Leicester,Massachusetts,1524.0,,,300000.0,
34776,for_sale,8.0,2.0,0.69,Gardner,Massachusetts,1440.0,2300.0,1994-06-03,399000.0,1994.0
34777,for_sale,3.0,3.0,0.42,Gardner,Massachusetts,1440.0,1948.0,,579900.0,
34778,for_sale,5.0,3.0,0.7,Worcester,Massachusetts,1610.0,2500.0,,525000.0,
34779,for_sale,3.0,1.0,,Millbury,Massachusetts,1527.0,867.0,,165000.0,
34780,for_sale,3.0,1.0,0.09,Worcester,Massachusetts,1610.0,1235.0,2005-09-08,260000.0,2005.0
34781,for_sale,5.0,3.0,,Worcester,Massachusetts,1605.0,3493.0,,839900.0,
34783,for_sale,8.0,3.0,0.33,Millbury,Massachusetts,1527.0,4515.0,,549900.0,
34784,for_sale,3.0,3.0,0.19,Worcester,Massachusetts,1606.0,1804.0,2005-11-30,499000.0,2005.0
34785,for_sale,4.0,3.0,0.07,Worcester,Massachusetts,1610.0,2500.0,,549999.0,
34786,for_sale,4.0,2.0,0.15,Worcester,Massachusetts,1602.0,1500.0,2007-06-18,394900.0,2007.0
34787,for_sale,3.0,2.0,0.21,Worcester,Massachusetts,1602.0,1712.0,1990-12-07,350000.0,1990.0
34788,for_sale,,,0.17,Worcester,Massachusetts,1604.0,,2008-03-31,84900.0,2008.0
34789,for_sale,3.0,3.0,0.23,Worcester,Massachusetts,1610.0,2048.0,,629900.0,
34795,for_sale,8.0,4.0,0.1,Worcester,Massachusetts,1610.0,3678.0,1993-03-08,524900.0,1993.0
34796,for_sale,4.0,4.0,20.0,Sutton,Massachusetts,1590.0,3000.0,,1150000.0,
34797,for_sale,15.0,12.0,0.65,Holden,Massachusetts,1522.0,7702.0,,1800000.0,
34798,for_sale,4.0,2.0,0.11,Worcester,Massachusetts,1605.0,1976.0,1995-02-01,444900.0,1995.0
34799,for_sale,4.0,3.0,0.18,Worcester,Massachusetts,1606.0,1440.0,1998-04-03,390000.0,1998.0
34800,for_sale,4.0,3.0,0.83,Holden,Massachusetts,1522.0,2967.0,,760000.0,
34801,for_sale,,,0.63,Worcester,Massachusetts,1605.0,,,299900.0,
34802,for_sale,,,0.37,Worcester,Massachusetts,1605.0,,2000-06-22,500000.0,2000.0
34804,for_sale,1.0,1.0,0.34,Templeton,Massachusetts,1468.0,760.0,,149900.0,
34806,for_sale,2.0,2.0,,Auburn,Massachusetts,1501.0,1064.0,,199900.0,
34807,for_sale,3.0,2.0,0.13,Spencer,Massachusetts,1562.0,1872.0,2008-07-24,197500.0,2008.0
34808,for_sale,2.0,1.0,,Brookfield,Massachusetts,1506.0,720.0,,110000.0,
34811,for_sale,3.0,1.0,0.04,Worcester,Massachusetts,1603.0,816.0,,234900.0,
34812,for_sale,4.0,3.0,1.32,Sturbridge,Massachusetts,1566.0,2208.0,2007-02-27,565000.0,2007.0
34813,for_sale,2.0,1.0,,Worcester,Massachusetts,1606.0,798.0,2020-01-31,175000.0,2020.0
34814,for_sale,8.0,5.0,0.23,Spencer,Massachusetts,1562.0,4219.0,,355000.0,
34815,for_sale,4.0,3.0,0.36,Worcester,Massachusetts,1602.0,2133.0,2003-07-01,399000.0,2003.0
